AlertID,Vin,Vehicle Number,Alert Subject,FMI,SPN,Alert Date,Estimated Cost of Repair
683b1961dc08eea452fa9c60,3BPZL70X0HF174698,2409,Vehicle Alert - Low Oil Pressure,18,100,5/31/2025 14:59,4500
683b1962803291781da21c91,3BPPHM6X3GF591150,2017,Vehicle Alert - Low Coolant Level,18,111,5/31/2025 14:59,12000
683b1985dc08eea452fa9c62,1M2LR7GC4MM001741,2320,Vehicle Alert - High Coolant Temperature,16,110,5/31/2025 15:00,4500
683b1986dc08eea452fa9c64,1FVACWDT0BDAW3573,2012,Vehicle Alert - Engine Protection Torque Derate Condition Exists,31,1569,5/31/2025 15:00,15000
683b199a25238376eb4b74d7,1M2AV02C6KM019916,2353,Vehicle Alert - Fan Control Circuit Concern,5,647,5/31/2025 15:00,4000
683b1a59dc08eea452fa9c66,3BPDLK0X5PF113455,3336,Vehicle Alert - High Coolant Temperature,0,110,5/31/2025 15:03,12000
683b1ae0dc08eea452fa9c68,3BPDX20X7JF174334,7449,Vehicle Alert - High Coolant Temperature,16,110,5/31/2025 15:06,15000
683b1af325238376eb4b74df,1M2LR1GC8LM002967,2227,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,13,3226,5/31/2025 15:06,4500
683b1b6e25238376eb4b74e3,2NP3L20X9JM493719,3226,Vehicle Alert - High Coolant Temperature,16,110,5/31/2025 15:08,15000
683b1b7825238376eb4b74e5,3BPDLK0X3MF110310,2447,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,11,3226,5/31/2025 15:08,15000
683b1b80683288ff86697d2e,5VCACD8F3DH214860,2627,Vehicle Alert - Low Coolant Level,18,111,5/31/2025 15:08,4500
683b1bdf683288ff86697d32,1M2GR3GC7KM004396,3154,Vehicle Alert - Low Coolant Level,1,111,5/31/2025 15:10,2500
683b1cbadc08eea452fa9c6c,5VCACDLE3GH221665,1604,Vehicle Alert - Fan Control Circuit Concern,3,647,5/31/2025 15:14,2500
683b1d66803291781da21ca5,1M2AU14C9EM001887,2319,Vehicle Alert - High Coolant Temperature,16,110,5/31/2025 15:16,7500
683b1db9683288ff86697d3c,1NPCLK0XXHD414252,3599,Vehicle Alert - DPF Filter Plugging,15,3251,5/31/2025 15:18,20000
683b1e26683288ff86697d3e,3BPDL70X8KF104271,2411,Vehicle Alert - Engine Protection Torque Derate Condition Exists,31,1569,5/31/2025 15:20,20000
683b1e4f803291781da21ca7,5VCACDLE4EH217136,2529,Vehicle Alert - Fan Control Circuit Concern,3,647,5/31/2025 15:20,2500
683b1e55dc08eea452fa9c72,5VCACSVF5FH219537,2285,Vehicle Alert - Engine Protection Torque Derate Condition Exists,31,1569,5/31/2025 15:20,15000
683b1eb0683288ff86697d40,1M2AV02C5JM017394,1291,Vehicle Alert - Low Coolant Level,1,111,5/31/2025 15:22,15000
683b1eb0683288ff86697d41,1M2AV02C5JM017394,1291,Vehicle Alert - High Coolant Temperature,0,110,5/31/2025 15:22,15000
683b1eb825238376eb4b74ef,5VCACLLE4AH211275,2066,Vehicle Alert - High Coolant Temperature,16,110,5/31/2025 15:22,10000
683b1f20683288ff86697d44,3BPDL20X9MF110716,3329,Vehicle Alert - High Coolant Temperature,16,110,5/31/2025 15:24,15000
683b1f3e683288ff86697d46,3BPDLK0X5LF106225,1416,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,11,3226,5/31/2025 15:24,15000
683b1fbddc08eea452fa9c78,5VCACSLE3EH217181,2611,Vehicle Alert - High Coolant Temperature,16,110,5/31/2025 15:26,15000
683b201625238376eb4b74f1,3BPDLK0X3RF117801,2462,Vehicle Alert - Engine Temperature,16,175,5/31/2025 15:28,12000
683b208425238376eb4b74f5,1M2LR02C7HM002810,2308,Vehicle Alert - Fan Control Circuit Concern,5,647,5/31/2025 15:30,4500
683b208b803291781da21cb1,1M2AV02C5JM017539,2424,Vehicle Alert - Fan Control Circuit Concern,4,647,5/31/2025 15:30,4500
683b210cdc08eea452fa9c7a,5VCACDVF0HH223199,2463,Vehicle Alert - Engine Protection Torque Derate Condition Exists,31,1569,5/31/2025 15:32,18200
683b2115dc08eea452fa9c7c,5VCACRJF5AH209873,2422,Vehicle Alert - Water in Fuel System Fault,3,97,5/31/2025 15:32,8000
683b2115dc08eea452fa9c7d,5VCACRJF5AH209873,2422,Vehicle Alert - High Coolant Temperature,15,110,5/31/2025 15:32,12000
683b2267dc08eea452fa9c82,1M2TE1GC7MM006151,1210,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,13,3226,5/31/2025 15:38,1500
683b22e7803291781da21cb5,1NPSLP0X9CD160714,3020,Vehicle Alert - Water in Fuel System Fault,3,97,5/31/2025 15:40,4500
683b22e7683288ff86697d50,5VCACSVF6DH216045,2255,Vehicle Alert - Low Coolant Level,17,111,5/31/2025 15:40,3200
683b22e7683288ff86697d51,5VCACSVF6DH216045,2255,Vehicle Alert - Water in Fuel System Fault,3,97,5/31/2025 15:40,5000
683b22e7683288ff86697d52,5VCACSVF6DH216045,2255,Vehicle Alert - Engine Protection Torque Derate Condition Exists,31,1569,5/31/2025 15:40,20000
683b230ddc08eea452fa9c86,5VCACSVF7FH219538,2286,Vehicle Alert - Low Coolant Level,17,111,5/31/2025 15:41,12000
683b23cf683288ff86697d56,5VCACLLE7EH217366,3244,Vehicle Alert - Coolant Issues,0,110,5/31/2025 15:44,3750
683b23cf683288ff86697d57,5VCACLLE7EH217366,3244,Vehicle Alert - High Coolant Temperature,0,110,5/31/2025 15:44,3750
683b23cf683288ff86697d5a,3BPDX20X8MF110887,3523,Vehicle Alert - High Coolant Temperature,16,110,5/31/2025 15:44,15000
683b245a683288ff86697d60,3BPZX20X1HF174278,1202,Vehicle Alert - Fan Control Circuit Concern,3,647,5/31/2025 15:46,2500
683b247625238376eb4b74fb,1M2LR02C2GM001174,2223,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,13,3226,5/31/2025 15:47,4500
683b247adc08eea452fa9c8e,3BPZL70X2HF173259,2714,Vehicle Alert - Water in Fuel System Fault,15,97,5/31/2025 15:47,12000
683b247b25238376eb4b74fd,1NPCXKEX2LD668236,3226,Vehicle Alert - Low Coolant Level,18,111,5/31/2025 15:47,15000
683b24c2683288ff86697d64,5VCACSLEXEH216996,2367,Vehicle Alert - High Coolant Temperature,16,110,5/31/2025 15:48,15000
683b2630683288ff86697d68,3BPDX20X6PF114618,1226,Vehicle Alert - High Coolant Temperature,16,110,5/31/2025 15:54,25000
683b264e25238376eb4b7501,2NP3LJ0X5FM264505,3004,Vehicle Alert - Engine Protection Torque Derate Condition Exists,31,1569,5/31/2025 15:54,15000
683b26ae683288ff86697d6a,5VCACDLE1GH221776,2985,Vehicle Alert - Fan Control Circuit Concern,4,647,5/31/2025 15:56,4500
683b26b725238376eb4b7503,3BPDX20X0MF110771,1336,Vehicle Alert - High Coolant Temperature,16,110,5/31/2025 15:56,15000
683b26c8683288ff86697d6c,2NP3HJ8X8FM306994,2053,Vehicle Alert - Water in Fuel System Fault,15,97,5/31/2025 15:56,12000
683b26d825238376eb4b7505,1FVACXCY1EHFX7643,2199,Vehicle Alert - Engine Protection Torque Derate Condition Exists,31,1569,5/31/2025 15:57,20000
683b26d9683288ff86697d6e,1M2TE1GC8NM006659,1065,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,13,3226,5/31/2025 15:57,15000
683b282625238376eb4b7511,1M2TE1GC6LM004793,2063,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,13,3226,5/31/2025 16:02,4500
683b283e683288ff86697d72,3BPDLK0X9LF106227,3274,Vehicle Alert - Engine Temperature,16,175,5/31/2025 16:03,12000
683b28b5803291781da21cbd,3BPDX20X0LF106931,2414,Vehicle Alert - Accelerator Pedal Concern,2,91,5/31/2025 16:05,4800
683b28ff803291781da21cbf,5VCACLLE3AH210554,8501,Vehicle Alert - Low Oil Pressure,18,100,5/31/2025 16:06,15000
683b2909803291781da21cc1,3BPDX20X7LF108711,1324,Vehicle Alert - Fan Control Circuit Concern,3,647,5/31/2025 16:06,2500
683b2924683288ff86697d76,5VCACSVF7GH221968,2195,Vehicle Alert - Engine Protection Torque Derate Condition Exists,31,1569,5/31/2025 16:07,2000
683b2927dc08eea452fa9c96,5VCACSVF8GH220618,2541,Vehicle Alert - Engine Protection Torque Derate Condition Exists,31,1569,5/31/2025 16:07,2000
683b2989dc08eea452fa9c9a,1M2LR2GC8RM008993,2406,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,13,3226,5/31/2025 16:08,12000
683b29a625238376eb4b7515,3BPDLK0XXSF735963,5869,Vehicle Alert - Low Coolant Level,1,111,5/31/2025 16:09,4500
683b29f9dc08eea452fa9c9e,5VCACSUF8GH221768,2376,Vehicle Alert - Engine Protection Torque Derate Condition Exists,31,1569,5/31/2025 16:10,2000
683b2a9d803291781da21ccb,3BPDL20XXRF118220,3354,Vehicle Alert - High Coolant Temperature,16,110,5/31/2025 16:13,15000
683b2a9e683288ff86697d78,3BPDX20XXMF110891,3518,Vehicle Alert - Coolant Issues,0,110,5/31/2025 16:13,18500
683b2a9e683288ff86697d79,3BPDX20XXMF110891,3518,Vehicle Alert - High Coolant Temperature,0,110,5/31/2025 16:13,18500
683b2aeb803291781da21ccd,3BPDXK0X9PF114905,2213,Vehicle Alert - Engine Temperature,16,175,5/31/2025 16:14,2500
683b2b15683288ff86697d7c,3BPDX20X6KF106138,2286,Vehicle Alert - High Coolant Temperature,16,110,5/31/2025 16:15,15000
683b2b57803291781da21cd1,2FWJAWDX39AAA7827,1232,Vehicle Alert - High Coolant Temperature,16,110,5/31/2025 16:16,4800
683b2b57683288ff86697d84,3BPDXK0X7LF106862,2413,Vehicle Alert - High Coolant Temperature,16,110,5/31/2025 16:16,4500
683b2b5f683288ff86697d86,3BPDX20X7LF108711,1324,Vehicle Alert - High Coolant Temperature,16,110,5/31/2025 16:16,4500
683b2bf3683288ff86697d8a,38PZX20X2GF107512,2276,Vehicle Alert - High Coolant Temperature,16,110,5/31/2025 16:18,12000
683b2c09803291781da21cd5,1M2LR7GC6MM001739,2318,Vehicle Alert - High Coolant Temperature,16,110,5/31/2025 16:19,4500
683b2c69dc08eea452fa9ca2,1M2AU02CXGM009741,2224,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,13,3226,5/31/2025 16:20,4500
683b2c6b683288ff86697d8c,2NKHHM7X7DM368172,1120,Vehicle Alert - DPF Filter Plugging,16,3251,5/31/2025 16:20,2500
683b2ce1683288ff86697d8e,3BPDL20X5KF106238,3283,Vehicle Alert - High Coolant Temperature,16,110,5/31/2025 16:22,15000
683b2d7425238376eb4b751d,3BPDX20X0KF162232,2408,Vehicle Alert - High Coolant Temperature,16,110,5/31/2025 16:25,15000
683b2e6325238376eb4b751f,1M2LR7GC6LM001349,2246,Vehicle Alert - Crankcase Pressure Severe Level,0,101,5/31/2025 16:29,15000
683b2ecfdc08eea452fa9ca6,1M2AV02C0JM017934,2480,Vehicle Alert - Low Coolant Level,1,111,5/31/2025 16:31,15000
683b2f2425238376eb4b7521,1M2TE1GC3MM005420,1376,Vehicle Alert - Fan Control Circuit Concern,5,647,5/31/2025 16:32,4500
683b2f2b803291781da21cd9,5VCACD8F8DH216037,2407,Vehicle Alert - Engine Protection Torque Derate Condition Exists,31,1569,5/31/2025 16:32,20000
683b2f34683288ff86697d92,3BPDX20XXMF110888,3524,Vehicle Alert - High Coolant Temperature,16,110,5/31/2025 16:32,15000
683b2fbc683288ff86697d94,5VCACLLE5AH210605,8811,Vehicle Alert - High Coolant Temperature,16,110,5/31/2025 16:35,10000
683b2fbc25238376eb4b7523,3BPDLK0X8JF192787,2427,Vehicle Alert - Engine Temperature,16,175,5/31/2025 16:35,4500
683b2fcc25238376eb4b7525,1M2LR1GCXLM002498,2447,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,13,3226,5/31/2025 16:35,4500
683b302025238376eb4b7527,5VCACSLE8EH217001,2372,Vehicle Alert - High Coolant Temperature,16,110,5/31/2025 16:36,15000
683b30b0803291781da21cdd,1M2LR7GC9PM002176,2324,Vehicle Alert - High Coolant Temperature,16,110,5/31/2025 16:39,12000
683b3105683288ff86697d96,1M2AV02C0EM011749,2004,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,13,3226,5/31/2025 16:40,4500
683b311edc08eea452fa9cae,3BPDXK0X1LF105996,1202,Vehicle Alert - Engine Temperature,16,175,5/31/2025 16:41,12000
683b311e25238376eb4b7529,5VCACDKF8AH211098,2438,Vehicle Alert - High Coolant Temperature,15,110,5/31/2025 16:41,12000
683b311e25238376eb4b752b,5VCACSLE2EH217074,2105,Vehicle Alert - Engine Cylinder Miss Fire,31,1322,5/31/2025 16:41,2500
683b319025238376eb4b752d,5VCACD8F8DH216037,2407,Vehicle Alert - Low Coolant Level,17,111,5/31/2025 16:42,3200
683b319e683288ff86697d9c,3BPDLK0X5RF117816,3347,Vehicle Alert - Engine Cylinder Miss Fire,31,1322,5/31/2025 16:43,20000
683b328b683288ff86697d9e,1M2AU02C4GM010836,2228,Vehicle Alert - High Coolant Temperature,0,110,5/31/2025 16:47,4500
683b328e803291781da21ce3,1M2AV17C7EM010550,1236,Vehicle Alert - High Coolant Temperature,16,110,5/31/2025 16:47,15000
683b3303dc08eea452fa9cb4,3BPDL20X7LF105920,1689,Vehicle Alert - High Coolant Temperature,16,110,5/31/2025 16:49,4500
683b33f3803291781da21ceb,3BPDLK0XXMF110692,3322,Vehicle Alert - Engine Temperature,16,175,5/31/2025 16:53,4500
683b33f8803291781da21ced,3BPDL20XXJF174274,1654,Vehicle Alert - High Coolant Temperature,16,110,5/31/2025 16:53,15000
683b33f8dc08eea452fa9cb6,3BPDL20X2JF174267,1647,Vehicle Alert - High Coolant Temperature,16,110,5/31/2025 16:53,15000
683b347625238376eb4b753b,3BPDX20X9KF106134,2282,Vehicle Alert - High Coolant Temperature,16,110,5/31/2025 16:55,15000
683b34de25238376eb4b753d,3BPDL70X5KF103336,2490,Vehicle Alert - Low Oil Pressure,18,100,5/31/2025 16:57,15000
683b34f9dc08eea452fa9cb8,3BPDLK0X2LF108739,1153,Vehicle Alert - Engine Temperature,16,175,5/31/2025 16:57,12000
683b354a683288ff86697daa,5VCACLUF1GH220046,1212,Vehicle Alert - Water in Fuel System Fault,3,97,5/31/2025 16:58,5600
683b357625238376eb4b753f,1M2AU14C1GM003099,2284,Vehicle Alert - High Coolant Temperature,16,110,5/31/2025 16:59,4500
683b357a25238376eb4b7541,1M2LR7GC6MM001742,2313,Vehicle Alert - High Coolant Temperature,16,110,5/31/2025 16:59,4500
683b3585dc08eea452fa9cbc,1NPSXPEX8FD297550,3011,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,11,3226,5/31/2025 16:59,4500
683b358825238376eb4b7543,5VCACDLE4EH217136,2529,Vehicle Alert - High Coolant Temperature,16,110,5/31/2025 16:59,15000
683b3588683288ff86697dac, 5VCACDLE1GH22006,2535,Vehicle Alert - High Coolant Temperature,16,110,5/31/2025 16:59,12000
683b35cddc08eea452fa9cbe,5VCACDVF0HH223199,2463,Vehicle Alert - Low Coolant Level,18,111,5/31/2025 17:01,4500
683b35d0683288ff86697dae,3BPDL20X7JF174426,2497,Vehicle Alert - High Coolant Temperature,16,110,5/31/2025 17:01,15000
683b35e2803291781da21cf5,5VCACDKF8AH210470,2414,Vehicle Alert - Low Oil Pressure,18,100,5/31/2025 17:01,15000
683b35ed25238376eb4b7545,5VCACSVFXGH221513,2213,Vehicle Alert - Low Coolant Level,17,111,5/31/2025 17:01,12000
683b35f0683288ff86697db0,3BPDL20X9LF108253,1693,Vehicle Alert - High Coolant Temperature,16,110,5/31/2025 17:01,4500
683b35f2683288ff86697db2,5VCACDLE3GH221665,1604,Vehicle Alert - High Coolant Temperature,16,110,5/31/2025 17:01,3200
683b35f8683288ff86697db4,3BPDL20X3LF108765,3315,Vehicle Alert - Low Coolant Level,18,111,5/31/2025 17:01,15000
683b365a683288ff86697db6,1M2AV02C4GM015824,1239,Vehicle Alert - Fan Control Circuit Concern,5,647,5/31/2025 17:03,2500
683b366c683288ff86697db8,1M2AV02C7GM014439,1219,Vehicle Alert - Coolant Issues,0,110,5/31/2025 17:03,15000
683b366c683288ff86697db9,1M2AV02C7GM014439,1219,Vehicle Alert - High Coolant Temperature,0,110,5/31/2025 17:03,15000
683b36e5803291781da21cf7,5VCA3D8F2CH213956,2498,Vehicle Alert - Crankcase Pressure Severe Level,16,101,5/31/2025 17:05,2500
683b36e625238376eb4b754b,5VCACSLE8GH221696,2387,Vehicle Alert - High Coolant Temperature,16,110,5/31/2025 17:05,3200
683b36e6803291781da21cf9,5VCACSLE0EH217185,2615,Vehicle Alert - High Coolant Temperature,16,110,5/31/2025 17:05,15000
683b3724dc08eea452fa9cc4,5VCACSLE5EH216999,2370,Vehicle Alert - High Coolant Temperature,16,110,5/31/2025 17:06,15000
683b375a683288ff86697dbc,1M2AU02C5GM010859,2249,Vehicle Alert - Coolant Issues,0,110,5/31/2025 17:07,4500
683b375a683288ff86697dbd,1M2AU02C5GM010859,2249,Vehicle Alert - High Coolant Temperature,0,110,5/31/2025 17:07,4500
683b37a5803291781da21cfb,1M2LR7GC6PM001969,2323,Vehicle Alert - High Coolant Temperature,16,110,5/31/2025 17:08,12000
683b3827803291781da21cff,1NKZLK0X2PJ256523,3022,Vehicle Alert - Low Coolant Level,1,111,5/31/2025 17:11,4500
683b3829683288ff86697dc2,3BPDX20X3KF162067,1268,Vehicle Alert - High Coolant Temperature,16,110,5/31/2025 17:11,15000
683b3832803291781da21d01,1M2TE2GC5SM012209,1318,Vehicle Alert - DEF Tank Level,17,1761,5/31/2025 17:11,2000
683b383c25238376eb4b754f,3BPDL20X3LF108765,3315,Vehicle Alert - Low Coolant Level,1,111,5/31/2025 17:11,7500
683b38cb803291781da21d07,3BPDL20X5LF108752,2420,Vehicle Alert - High Coolant Temperature,16,110,5/31/2025 17:13,4500
683b38cc803291781da21d09,3BPDX20X8NF114309,1374,Vehicle Alert - High Coolant Temperature,16,110,5/31/2025 17:13,15000
683b3912dc08eea452fa9cce,3BPDLK0X0MF109633,2122,Vehicle Alert - DPF Filter Plugging,15,3251,5/31/2025 17:14,10000
683b39a025238376eb4b7551,2NP3L20X4HM449038,3081,Vehicle Alert - High Coolant Temperature,16,110,5/31/2025 17:17,12000
683b3a08dc08eea452fa9cd2,5VCACLLE2CH214372,2293,Vehicle Alert - High Coolant Temperature,16,110,5/31/2025 17:19,15000
683b3a3025238376eb4b7553,1M2AV02C1GM013691,2478,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,13,3226,5/31/2025 17:19,4500
683b3a88dc08eea452fa9cd4,1NKZLK0X2PJ256523,3022,Vehicle Alert - Low Coolant Level,18,111,5/31/2025 17:21,12000
683b3aa1dc08eea452fa9cd6,3BPDL20X0JF174266,1646,Vehicle Alert - High Coolant Temperature,16,110,5/31/2025 17:21,15000
683b3aa1803291781da21d0f,3BPDL20X6LF108890,1707,Vehicle Alert - High Coolant Temperature,16,110,5/31/2025 17:21,4500
683b3aa325238376eb4b7555,3BPDLH0X6JF161721,6190,Vehicle Alert - High Coolant Temperature,0,110,5/31/2025 17:21,12000
683b3afedc08eea452fa9cd8,1M2TE7GC5MM001288,1328,Vehicle Alert - Fan Control Circuit Concern,3,647,5/31/2025 17:23,4500
683b3b76dc08eea452fa9cda,1M2LR01C7JM001230,2445,Vehicle Alert - Fan Control Circuit Concern,5,647,5/31/2025 17:25,1200
683b3b81dc08eea452fa9cdc,1FVACWDT8GHGY5774,2040,Vehicle Alert - DPF Filter Plugging,16,3251,5/31/2025 17:25,15000
683b3c11683288ff86697dd2,1M2TE2GC9SM011953,1256,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,13,3226,5/31/2025 17:27,4500
683b3c5d683288ff86697dd4,1M2AU02C8GM009723,2310,Vehicle Alert - Accelerator Pedal Concern,6,91,5/31/2025 17:29,4500
683b3c5e803291781da21d11,1M2AX13C4FM030238,3038,Vehicle Alert - Low Coolant Level,1,111,5/31/2025 17:29,15000
683b3cf425238376eb4b755d,3BPDXHEX6MF111239,3519,Vehicle Alert - High Coolant Temperature,16,110,5/31/2025 17:31,15000
683b3cf4803291781da21d13,3BPDL20X8LF108759,3309,Vehicle Alert - High Coolant Temperature,16,110,5/31/2025 17:31,4500
683b3d4e25238376eb4b755f,5VCACLLEXEH217247,1221,Vehicle Alert - High Coolant Temperature,16,110,5/31/2025 17:33,15000
683b3d78683288ff86697dd6,3BPDX20X9JF161519,1216,Vehicle Alert - Fan Control Circuit Concern,3,647,5/31/2025 17:33,2400
683b3d7f683288ff86697dd8,3BPDX20XXJF162081,7304,Vehicle Alert - High Coolant Temperature,16,110,5/31/2025 17:33,15000
683b3dc9dc08eea452fa9ce0,1M2TE1GC2MM005439,1036,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,13,3226,5/31/2025 17:35,1500
683b3ded25238376eb4b7561,5VCACD8F4BH212385,2428,Vehicle Alert - Crankcase Pressure Severe Level,0,101,5/31/2025 17:35,15000
683b3f34803291781da21d1b,3BPDL20X6KF105700,3334,Vehicle Alert - High Coolant Temperature,16,110,5/31/2025 17:41,15000
683b3fba25238376eb4b7563,5VCACLLE3AH210554,8501,Vehicle Alert - Low Oil Pressure,1,100,5/31/2025 17:43,12000
683b3fc325238376eb4b7565,3BPDX20X2PF114311,1376,Vehicle Alert - High Coolant Temperature,16,110,5/31/2025 17:43,25000
683b4020683288ff86697de0,1M2LR1GC5KM001452,2234,Vehicle Alert - High Coolant Temperature,16,110,5/31/2025 17:45,12000
683b4024683288ff86697de2,1M2AV02C8KM019979,1285,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,13,3226,5/31/2025 17:45,4500
683b420f25238376eb4b7569,3BPDX20X0JF174319,2401,Vehicle Alert - Fan Control Circuit Concern,4,647,5/31/2025 17:53,4500
683b420fdc08eea452fa9cea,3BPDXK0X7LF106862,2413,Vehicle Alert - Engine Temperature,16,175,5/31/2025 17:53,12000
683b421725238376eb4b756b,5VCACDLE5AH210514,2956,Vehicle Alert - High Coolant Temperature,16,110,5/31/2025 17:53,10000
683b421f25238376eb4b756f,1M2AX13C1GM035155,3062,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,13,3226,5/31/2025 17:53,4500
683b427fdc08eea452fa9cec,1M2LR1GCXMM005046,2259,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,13,3226,5/31/2025 17:55,4500
683b42fcdc08eea452fa9cee,1M2LR7GC4PM001968,2322,Vehicle Alert - High Coolant Temperature,16,110,5/31/2025 17:57,12000
683b4306803291781da21d23,1M2LR7GC2MM001740,2319,Vehicle Alert - High Coolant Temperature,16,110,5/31/2025 17:57,4500
683b4320803291781da21d25,5VCACD8F4DH214866,2453,Vehicle Alert - Engine Protection Torque Derate Condition Exists,31,1569,5/31/2025 17:57,20000
683b4397dc08eea452fa9cf0,5VCACDLE0GH221655,1594,Vehicle Alert - Fan Control Circuit Concern,3,647,5/31/2025 17:59,2500
683b4397dc08eea452fa9cf2,3BPDL20X3MF110713,3326,Vehicle Alert - High Coolant Temperature,16,110,5/31/2025 17:59,15000
683b43fcdc08eea452fa9cf6,1M2AX13C9FM031644,3069,Vehicle Alert - Low Coolant Level,1,111,5/31/2025 18:01,15000
683b43fc803291781da21d27,1M2AV02C4GM015824,1239,Vehicle Alert - Fan Control Circuit Concern,4,647,5/31/2025 18:01,2500
683b441e683288ff86697dee,3BPDX20X9LF108712,1325,Vehicle Alert - High Coolant Temperature,16,110,5/31/2025 18:02,4500
683b4472683288ff86697df0,1FVHCYBS1CHBJ2505,2105,Vehicle Alert - Crankcase Pressure Severe Level,16,101,5/31/2025 18:03,4500
683b4480dc08eea452fa9cf8,5VCACSLE8CH214550,2292,Vehicle Alert - High Coolant Temperature,16,110,5/31/2025 18:03,15000
683b4558dc08eea452fa9cfc,1M2LR7GC2MM001740,2319,Vehicle Alert - Coolant Issues,0,110,5/31/2025 18:07,15000
683b4558dc08eea452fa9cfd,1M2LR7GC2MM001740,2319,Vehicle Alert - High Coolant Temperature,0,110,5/31/2025 18:07,15000
683b458c25238376eb4b7575,5VCACLLE7BH212132,1246,Vehicle Alert - High Coolant Temperature,16,110,5/31/2025 18:08,15000
683b45e5803291781da21d29,3BPDL20X9HF174244,1624,Vehicle Alert - High Coolant Temperature,16,110,5/31/2025 18:09,15000
683b45e5683288ff86697df2,5VCACLLE7EH217366,3244,Vehicle Alert - High Coolant Temperature,16,110,5/31/2025 18:09,15000
683b45e6dc08eea452fa9d00,3BPDL20X0MF110717,3330,Vehicle Alert - High Coolant Temperature,16,110,5/31/2025 18:09,15000
683b45e6dc08eea452fa9d02,3BPDL20X6HF174248,1628,Vehicle Alert - High Coolant Temperature,16,110,5/31/2025 18:09,15000
683b45e625238376eb4b7579,3BPDL20X5KF106241,3286,Vehicle Alert - High Coolant Temperature,16,110,5/31/2025 18:09,15000
683b45e6dc08eea452fa9d04,5VCACDLE9GH221671,1610,Vehicle Alert - High Coolant Temperature,16,110,5/31/2025 18:09,3200
683b4665683288ff86697df6,3BPZXK0X9JF174180,1250,Vehicle Alert - High Coolant Temperature,16,110,5/31/2025 18:11,4500
683b466ddc08eea452fa9d08,3BPDX20X1KF103177,1314,Vehicle Alert - High Coolant Temperature,16,110,5/31/2025 18:11,15000
683b466e683288ff86697df8,5VCACLLE6FH219451,2053,Vehicle Alert - High Coolant Temperature,16,110,5/31/2025 18:11,6500
683b46ec803291781da21d2b,2NP3LJ0X1GM364702,2416,Vehicle Alert - Engine Protection Torque Derate Condition Exists,31,1569,5/31/2025 18:14,20000
683b4743dc08eea452fa9d0a,1M2AX13C6FM030247,3402,Vehicle Alert - DEF Tank Level,17,1761,5/31/2025 18:15,12000
683b474a803291781da21d2f,1M2AU02C9GM009567,2217,Vehicle Alert - High Coolant Temperature,16,110,5/31/2025 18:15,4500
683b4837dc08eea452fa9d12,3BPDL20X3KF106237,3307,Vehicle Alert - High Coolant Temperature,16,110,5/31/2025 18:19,15000
683b48bd803291781da21d31,3BPDX20X2LF106137,2285,Vehicle Alert - High Coolant Temperature,16,110,5/31/2025 18:21,4500
683b48c3683288ff86697dfc,5VCACLLE1CH213309,8644,Vehicle Alert - High Coolant Temperature,16,110,5/31/2025 18:21,15000
683b492f803291781da21d33,5VCACD8F9DH214863,2505,Vehicle Alert - Engine Protection Torque Derate Condition Exists,31,1569,5/31/2025 18:23,20000
683b493f803291781da21d35,2NP8LJ0X4PM889940,3252,Vehicle Alert - Water in Fuel System Fault,3,97,5/31/2025 18:23,2500
683b4a13803291781da21d39,5VCACLUF7HH222983,1280,Vehicle Alert - Low Coolant Level,18,111,5/31/2025 18:27,4500
683b4a2c803291781da21d3b,3BPDL20X2JF177119,2495,Vehicle Alert - Fan Control Circuit Concern,3,647,5/31/2025 18:27,2400
683b4bf2803291781da21d41,1NPCXK0X2HD449145,3095,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,4,3226,5/31/2025 18:35,2000
683b4c14803291781da21d43,1M2LR7GC9RM002309,2329,Vehicle Alert - High Coolant Temperature,16,110,5/31/2025 18:36,12000
683b4c7edc08eea452fa9d1c,3BPDXK0X4LF106950,1244,Vehicle Alert - Engine Temperature,16,175,5/31/2025 18:37,12000
683b4c9e683288ff86697e0a,3BPDLK0X2JF161583,1665,Vehicle Alert - Engine Temperature,16,175,5/31/2025 18:38,4500
683b4d16dc08eea452fa9d1e,3BPDX20X6PF114621,1394,Vehicle Alert - Fan Control Circuit Concern,3,647,5/31/2025 18:40,4800
